id produit;nom;ean13;action;date;employé;
"939";"Clémentine Tangeli BIO (au kg)";"";"Enabling";"2021-01-21 22:03:15";"N. Maurent";
"938";"Oranges Rouges Moro BIO (au kg)";"";"Enabling";"2021-01-21 21:59:46";"N. Maurent";
"273";"Champagne BRUT  Rosé de Saignée ";"3556860000072";"Modification produit";"2021-01-21 20:28:05";"J. Macron";
"272";"Champagne BRUT  Carte Verte ";"3556860000034";"Modification produit";"2021-01-21 20:27:31";"J. Macron";
"271";"Champagne BRUT Carte Blanche ";"3556860000164";"Modification produit";"2021-01-21 20:26:52";"J. Macron";
"1357";"blettes à côtes Agric R (vendues à la botte)";"";"Modification produit";"2021-01-21 17:37:17";"M. Depeyre";
"1390";"Noix Grenoble Bio  (au Kg)";"";"Modification produit";"2021-01-21 15:22:05";"J. Macron";
"1391";"Noix Grenoble Bio  par 5Kg";"";"Modification produit";"2021-01-21 15:21:50";"J. Macron";
"871";"Pain au céréales BIO 400g";"";"Product status switched to enable";"2021-01-21 13:56:31";"M. Depeyre";
"843";"Pain Baguette BIO";"";"Product status switched to enable";"2021-01-21 13:56:30";"M. Depeyre";
"100";"Endives (500g)";"";"Product status switched to enable";"2021-01-21 13:56:28";"M. Depeyre";
"22";"Champignons de Paris à l'hectogramme (100g)";"";"Product status switched to enable";"2021-01-21 13:56:26";"M. Depeyre";
"1507";"Pommes Golden A R au KG - EP EARL Jacob";"";"Product status switched to disable";"2021-01-21 13:20:08";"M. Depeyre";
"1988";"Poires Comices 1kg   Démarche éco responsable";"";"Modification produit";"2021-01-21 12:55:01";"M. Depeyre";
"273";"Champagne BRUT  Rosé de Saignée ";"3556860000072";"Modification produit";"2021-01-21 10:50:33";"M. Depeyre";
"272";"Champagne BRUT  Carte Verte ";"3556860000034";"Modification produit";"2021-01-21 10:50:19";"M. Depeyre";
"273";"Champagne BRUT  Rosé de Saignée ";"3556860000072";"Product status switched to enable";"2021-01-21 10:50:09";"M. Depeyre";
"272";"Champagne BRUT  Carte Verte ";"3556860000034";"Product status switched to enable";"2021-01-21 10:50:07";"M. Depeyre";
"271";"Champagne BRUT Carte Blanche ";"3556860000164";"Modification produit";"2021-01-21 10:50:02";"M. Depeyre";
"1478";"chou kale vert";"";"Modification produit";"2021-01-20 18:34:13";"E. Granier";
"1179";"Amandes VRAC- Tuono cal 36-38 servi par unités de 260g";"";"Modification produit";"2021-01-20 11:56:09";"C. Nauts";
"1992";"Cidre demi sec ferme des landes 75cl";"3760083930027";"Modification produit";"2021-01-20 11:52:18";"C. Nauts";
"1992";"Cidre demi sec ferme des landes 75cl";"3760083930027";"Enabling";"2021-01-20 11:52:02";"C. Nauts";
"1867";"Gélatine bio feuille alimentaire 6x11g";"3278584960066";"Modification produit";"2021-01-20 11:51:18";"J. Lombarteix";
"1448";"Tarte des Alpes à la Framboise - 300g";"333804030402";"Product status switched to enable";"2021-01-20 11:49:45";"C. Nauts";
"1398";"Tarte des Alpes à la myrtille - 300g";"3338040304008";"Product status switched to enable";"2021-01-20 11:49:42";"C. Nauts";
"345";"Shampooing I Love Bio SOS cheveux secs";"3517360019919";"Modification produit";"2021-01-20 11:47:34";"C. Nauts";
"345";"Shampooing I Love Bio SOS cheveux secs";"3517360019919";"Enabling";"2021-01-20 11:44:51";"C. Nauts";
"678";"Shampooing  graines d'avoine tous type de cheveux - 250ml";"3517360020403";"Modification produit";"2021-01-20 11:41:35";"C. Nauts";
"678";"Shampooing  graines d'avoine tous type de cheveux - 250ml";"3517360020403";"Enabling";"2021-01-20 11:40:16";"C. Nauts";
"602";"Shampooing feuilles d'orties cheveux normaux à gras   250ml";"3517360020427";"Modification produit";"2021-01-20 11:37:44";"C. Nauts";
"855";"Dentifrice • gencives sensibles • aloe vera bio • Dentavie 75 ml";"3517360017281";"Modification produit";"2021-01-20 11:29:48";"C. Nauts";
"695";"Déodorant douceur lait d’anesse 50ml";"3517360005516";"Modification produit";"2021-01-20 11:29:27";"C. Nauts";
"1065";"Tablettes lave-vaisselle à l'oxygène actif et bicarbonate de soude, film hydrosoluble";"3517360016451";"Modification produit";"2021-01-20 11:28:26";"C. Nauts";
"1624";"Double concentré de Tomate sans sel ajouté - tube 200 g";"3478820003186";"Modification produit";"2021-01-20 11:27:39";"C. Nauts";
"1781";"Mayonnaise à la Moutarde de Dijon 315g";"3760020505554";"Modification produit";"2021-01-20 11:27:20";"C. Nauts";
"697";"Sablé gourmand Caramel Sel de Guérande 150g";"3760020502041";"Modification produit";"2021-01-20 11:26:21";"C. Nauts";
"572";"Trio de lentilles  BIO 400g";"3760020503536";"Modification produit";"2021-01-20 11:23:24";"C. Nauts";
"378";"Pulpe de tomates bio sans sel  ajouté 500g";"3760020509514";"Modification produit";"2021-01-20 11:22:51";"C. Nauts";
"1437";"Fromage MONT d OR 400g Monnin";"3528080000057";"Modification produit";"2021-01-20 09:53:23";"J. Lombarteix";
"120";"Vin Côtes de Provence BLANC, Origines  Origine Domaine de Canta Rainette (bouteille)";"3000001234654";"Modification produit";"2021-01-19 16:22:55";"D. Nauts";
"121";"Vin Côtes de Provence ROUGE Grande réserve Domaine de Canta Rainette (bouteille)";"3000001234661";"Modification produit";"2021-01-19 16:22:30";"D. Nauts";
"121";"Vin Côtes de Provence ROUGE Grande réserve Domaine de Canta Rainette (bouteille)";"3000001234661";"Product status switched to enable";"2021-01-19 16:22:15";"D. Nauts";
"122";"Vin ROUGE Cuvée Armony en cubi 5 litres";"3000001234678";"Modification produit";"2021-01-19 16:22:02";"D. Nauts";
"1991";"chou kale rouge";"";"Product status switched to enable";"2021-01-19 15:57:44";"E. Granier";
"826";"Pommes golden Bio (Kg)";"";"Modification produit";"2021-01-19 11:35:55";"M. Monpoix";
"826";"Pommes golden Bio (Kg)";"";"Product status switched to enable";"2021-01-19 11:35:33";"M. Monpoix";
"270";"Pommes ruby BIO au Kg";"";"Modification produit";"2021-01-19 11:34:05";"M. Monpoix";
"270";"Pommes ruby BIO au Kg";"";"Product status switched to enable";"2021-01-19 11:33:45";"M. Monpoix";
"239";"Pommes Reinette grise BIO au Kg";"";"Modification produit";"2021-01-19 11:33:36";"M. Monpoix";
"1990";"Ticket Maraîchage";"";"Modification produit";"2021-01-19 04:40:27";"M. Duchassin";
"1990";"Ticket Maraîchage";"";"Création produit";"2021-01-19 04:40:06";"M. Duchassin";
"819";"Pommes de terre Désiré Rouge (au kg)";"";"Product status switched to disable";"2021-01-18 17:53:52";"P. Lamaury";
"819";"Pommes de terre Désiré Rouge (au kg)";"";"Product status switched to enable";"2021-01-18 17:53:00";"P. Lamaury";
"1285";"Oignons rouges (par 500g )";"";"Product status switched to disable";"2021-01-18 11:49:16";"E. Granier";
"1893";"Pommes de terre Dalida rouges Bio";"";"Modification produit";"2021-01-18 11:47:41";"E. Granier";
"1285";"Oignons rouges (par 500g )";"";"Modification produit";"2021-01-18 11:46:42";"E. Granier";
"596";"Navet violets BIO (au 500g)";"";"Modification produit";"2021-01-18 11:46:15";"E. Granier";
"334";"Oignons jaunes BIO (au 500g) ";"";"Modification produit";"2021-01-18 11:45:49";"E. Granier";
"298";"Carottes lavées BIO (au kg)";"";"Modification produit";"2021-01-18 11:42:33";"M. Josse";
"231";"Pommes de terre CHARLOTTE BIO (au kg) ";"";"Modification produit";"2021-01-18 11:42:14";"M. Josse";
"241";"Pommes de terre CHARLOTTE BIO (par sac de 10 kg)";"";"Modification produit";"2021-01-18 11:41:32";"M. Josse";
"1285";"Oignons rouges (par 500g )";"";"Product status switched to enable";"2021-01-18 11:35:17";"M. Josse";
"1904";"Carottes des sables BIO (au kg)";"";"Product status switched to enable";"2021-01-18 11:34:47";"M. Josse";
"1893";"Pommes de terre Dalida rouges Bio";"";"Product status switched to enable";"2021-01-18 11:34:40";"M. Josse";
"597";"Betteraves crues BIO GN (au 500g)";"";"Product status switched to enable";"2021-01-18 11:34:31";"M. Josse";
"596";"Navet violets BIO (au 500g)";"";"Product status switched to enable";"2021-01-18 11:34:23";"M. Josse";
"334";"Oignons jaunes BIO (au 500g) ";"";"Product status switched to enable";"2021-01-18 11:34:08";"M. Josse";
"298";"Carottes lavées BIO (au kg)";"";"Product status switched to enable";"2021-01-18 11:33:59";"M. Josse";
"241";"Pommes de terre CHARLOTTE BIO (par sac de 10 kg)";"";"Product status switched to disable";"2021-01-18 11:33:33";"M. Josse";
"231";"Pommes de terre CHARLOTTE BIO (au kg) ";"";"Product status switched to enable";"2021-01-18 11:28:03";"M. Josse";
"241";"Pommes de terre CHARLOTTE BIO (par sac de 10 kg)";"";"Product status switched to enable";"2021-01-18 11:27:56";"M. Josse";
"231";"Pommes de terre CHARLOTTE BIO (au kg) ";"";"Product status switched to disable";"2021-01-18 11:27:47";"M. Josse";
"302";"Pommes Crimson Bio du Val au Kg";"";"Modification produit";"2021-01-18 11:14:27";"J. Macron";
"1984";"Savon liquide d'Alep 500 Ml";"3298659888903";"Product status switched to enable";"2021-01-18 11:13:14";"J. Macron";
"1983";"Savon liquide Marseille liquide  recharge  1 L sans parfum";"3298651700937";"Product status switched to enable";"2021-01-18 11:13:11";"J. Macron";
"1982";"Savon liquide Marseille liquide  recharge  1 L Chevrefeuille";"3298651701019";"Product status switched to enable";"2021-01-18 11:13:08";"J. Macron";
"1456";"Dattes Deglet Nour (Boite 500g)";"3760152080509";"Modification produit";"2021-01-17 19:37:54";"M. Duchassin";
"1835";"Kombucha artisanal de Grasse";"";"Modification produit";"2021-01-17 14:47:41";"C. Nauts";
"1349";"Courgettes longues Agric R (au kg)";"";"Modification produit";"2021-01-17 08:24:02";"E. Granier";
"1349";"Courgettes longues Agric R (au kg)";"";"Disabling";"2021-01-17 08:24:02";"E. Granier";
"1690";"Taillon  250 g environ au lait cru  Echanges Paysans payé au poids";"";"Modification produit";"2021-01-16 20:52:54";"N. Dupont-Lasserre";
"1319";"Pommes Gala Démarche éco responsable";"";"Product status switched to disable";"2021-01-16 20:47:20";"N. Dupont-Lasserre";
"1973";"Fromage Raclette  Lou Pastre  500g Echange Paysans";"";"Modification produit";"2021-01-16 20:41:57";"N. Dupont-Lasserre";
"1762";"Oignons rouges  (au 500G)   Echange Paysans- Gilbert Estachy";"";"Modification produit";"2021-01-16 20:35:17";"N. Dupont-Lasserre";
"1989";"Yaourt Bi-couche Myrtille125G  à l'unité. Nouveau Echange Paysans";"";"Product status switched to disable";"2021-01-16 20:32:02";"N. Dupont-Lasserre";
"1978";"Navets boule d'or Bio par 500G   Echange Paysans";"";"Modification produit";"2021-01-16 20:31:07";"N. Dupont-Lasserre";
"1020";"Bouillon cube légumes dégraissé sans huile de palme (10 cubes)";"3760020505929";"Modification produit";"2021-01-16 16:22:40";"D. Dursent";
"1313";"Fromage Blanc  fermier 40%  Pot 1 Kg. Echange Paysans";"3456570000020";"Modification produit";"2021-01-16 12:04:40";"V. Bertrand";
"81";"Poires Louise bonne au Kg";"";"Product status switched to enable";"2021-01-16 11:42:09";"V. Bertrand";
"81";"Poires Louise bonne au Kg";"";"Product status switched to disable";"2021-01-16 11:42:05";"V. Bertrand";
"81";"Poires Louise bonne au Kg";"";"Modification produit";"2021-01-16 11:42:02";"V. Bertrand";
"1854";"Betteraves AR en botte";"";"Product status switched to disable";"2021-01-14 15:42:53";"E. Granier";
"1854";"Betteraves AR en botte";"";"Modification produit";"2021-01-14 15:42:18";"E. Granier";
"1184";"Banane Rep Dom ou Colombie Bio CE (au 500g)";"";"Modification produit";"2021-01-14 14:53:53";"M. Depeyre";
"1955";"Chevre coeur gourmand figue  80g";"";"Modification produit";"2021-01-13 18:43:51";"C. Nauts";
"1879";"Noisettes en coques VRAC- vendu au 100g";"";"Modification produit";"2021-01-13 18:36:54";"C. Nauts";
"1133";"Petits Pains Grillés Céréales et Graines Le Moulin du Pivert";"3268350120268";"Modification produit";"2021-01-12 23:58:26";"F. Barbosa";
"878";"mouchoirs étuis/10 4 plis Grazie Natural";"8005892346245";"Modification produit";"2021-01-12 23:57:33";"F. Barbosa";
"877";"Bâtonnets ouatés Bel Nature";"4046871003029";"Modification produit";"2021-01-12 23:56:47";"F. Barbosa";
"903";"SucreMascobado Bio 1kg Artisan du Monde";"3413880061073";"Modification produit";"2021-01-12 23:55:49";"F. Barbosa";
"1132";"Nouilles de riz complet 220gr Racines Bio";"3700019520885";"Modification produit";"2021-01-12 23:54:12";"F. Barbosa";
"1131";"Nouilles de Riz 220gr  Racines Bio";"3700019520878";"Modification produit";"2021-01-12 23:53:59";"F. Barbosa";
"1514";"RILLETTES DE THON LISTAO 120G pêche responsable";"3263670455014";"Modification produit";"2021-01-12 23:53:36";"F. Barbosa";
"1514";"RILLETTES DE THON LISTAO 120G pêche responsable";"3263670455014";"Enabling";"2021-01-12 23:53:26";"F. Barbosa";
"1922";"Rillette de sardines au tartare d'algues 120g";"3 263 670 195 019";"Modification produit";"2021-01-12 23:53:12";"F. Barbosa";
"946";"Maquereaux filets hyposel citron basilic  130gr";"3263670235616";"Modification produit";"2021-01-12 23:52:32";"F. Barbosa";
"1616";"Farine de seigle du Père Martin";"";"Modification produit";"2021-01-12 23:51:45";"F. Barbosa";
"1011";"Mais Doux 340 G Bionova";"8712423020450";"Modification produit";"2021-01-12 23:50:58";"F. Barbosa";
"892";"Spaghetti Bionaturae 500g";"8034063240365";"Modification produit";"2021-01-12 23:50:35";"F. Barbosa";
"915";"Percarbonate de soude Blanchissant  1 kg - La droguerie écologique";"3760138831460";"Modification produit";"2021-01-12 23:49:21";"F. Barbosa";
"1570";"Boisson riz naturel 16%";"8001860810008";"Modification produit";"2021-01-12 23:48:39";"F. Barbosa";
"964";"Boisson végétale Avoine Chocolat Calcium 1L";"8001860251320";"Modification produit";"2021-01-12 23:48:25";"F. Barbosa";
"890";"Lait d'amande La Mandorle 1L";"3760030725119";"Modification produit";"2021-01-12 23:47:45";"F. Barbosa";
"1167";"Bière traditionnelle sans gluten JADE 25 cl";"3272460123866";"Modification produit";"2021-01-12 23:47:00";"F. Barbosa";
"984";"Jus de pommes 75 cl - Coteaux Nantais";"3301591002167";"Modification produit";"2021-01-12 23:45:38";"F. Barbosa";
"887";"Café Mélange Equilibré moulu 250g café Michel";"3483981000691";"Modification produit";"2021-01-12 23:45:04";"F. Barbosa";
"1323";"Raclette  produit désactivé";"";"Modification produit";"2021-01-12 15:39:00";"J. Lombarteix";
"1468";"Noix de cajou natures 100g";"3456300004366";"Product status switched to disable";"2021-01-12 14:25:51";"C. Nauts";
"1600";"Farine de blé T110  1kg  Moulin Saint Joseph";"3760060330031";"Product status switched to disable";"2021-01-12 11:25:38";"C. Nauts";
"1987";"Compote purée pomme Framboise Bio en pot de 620g";"3557570010184";"Modification produit";"2021-01-11 23:42:07";"M. Duchassin";
"1323";"Raclette  produit désactivé";"";"Modification produit";"2021-01-11 23:41:09";"M. Duchassin";
"1436";"Fromage raclette Monnin 500 g";"";"Modification produit";"2021-01-11 23:40:41";"M. Duchassin";
"1989";"Yaourt Bi-couche Myrtille125G  à l'unité. Nouveau Echange Paysans";"";"Modification produit";"2021-01-11 23:39:58";"M. Duchassin";
"239";"Pommes Reinette grise BIO au Kg";"";"Modification produit";"2021-01-10 22:59:11";"W. Kulczycki";
"1893";"Pommes de terre Dalida rouges Bio";"";"Modification produit";"2021-01-10 22:53:28";"W. Kulczycki";
"1893";"Pommes de terre Dalida rouges Bio";"";"Disabling";"2021-01-10 22:53:28";"W. Kulczycki";
"1736";"Ail  bio de France (aux 100g)";"";"Modification produit";"2021-01-10 22:48:50";"W. Kulczycki";
"1736";"Ail  bio de France (aux 100g)";"";"Disabling";"2021-01-10 22:48:50";"W. Kulczycki";
"1616";"Farine de seigle du Père Martin";"";"Enabling";"2021-01-10 22:45:23";"F. Barbosa";
"1129";"Farine de blé bio T65 - 1 kg LE MOULIN DU PÈRE MARTIN";"3760270850008";"Enabling";"2021-01-10 22:42:51";"F. Barbosa";
"906";"café Honduras grain 500g  café Michel MH";"3483981002053";"Modification produit";"2021-01-10 22:38:31";"F. Barbosa";
"906";"café Honduras grain 500g  café Michel MH";"3483981002053";"Disabling";"2021-01-10 22:38:10";"F. Barbosa";
"1077";"Radis noir BIO (au 100 g)";"";"Modification produit";"2021-01-10 21:48:12";"M. Duchassin";
"454";"Kiwi  BIO (par 500g) italie";"";"Disabling";"2021-01-10 17:41:36";"W. Kulczycki";
"968";"Pommes de terre CHARLOTTE BIO Naturdis(au kg)";"";"Modification produit";"2021-01-10 12:40:35";"E. Granier";
"1323";"Raclette  produit désactivé";"";"Product status switched to disable";"2021-01-10 12:06:15";"J. Lombarteix";
"78";"Oranges Bio Feuille de Sicile au kg";"";"Modification produit";"2021-01-10 10:13:03";"N. Dupont-Lasserre";
"78";"Oranges Bio Feuille de Sicile au kg";"";"Product status switched to enable";"2021-01-10 10:11:44";"N. Dupont-Lasserre";
"78";"Oranges Bio Feuille de Sicile au kg";"";"Product status switched to disable";"2021-01-10 10:09:47";"N. Dupont-Lasserre";
"238";"Pommes Chantecler BIO au Kg";"";"Product status switched to disable";"2021-01-10 10:09:04";"N. Dupont-Lasserre";
"1762";"Oignons rouges  (au 500G)   Echange Paysans- Gilbert Estachy";"";"Enabling";"2021-01-10 09:17:08";"N. Dupont-Lasserre";
"1319";"Pommes Gala Démarche éco responsable";"";"Modification produit";"2021-01-10 09:09:00";"N. Dupont-Lasserre";
"1902";"Sachet d’éclats de chocolats 250gr (DLC 1an) Duplanteur  Bio";"";"Enabling";"2021-01-09 18:26:44";"N. Dupont-Lasserre";
"1888";"Grué de Cacao .  Duplanteur 70 G Bio";"";"Product status switched to disable";"2021-01-09 18:25:54";"N. Dupont-Lasserre";
"1884";"Maxi Tablette Chocolat noir 69 % Sierra Léone .  Duplanteur 500G Bio";"";"Product status switched to disable";"2021-01-09 18:25:15";"N. Dupont-Lasserre";
"1989";"Yaourt Bi-couche Myrtille125G  à l'unité. Nouveau Echange Paysans";"";"Modification produit";"2021-01-09 18:10:46";"N. Dupont-Lasserre";
"1989";"Yaourt Bi-couche Myrtille125G  à l'unité. Nouveau Echange Paysans";"";"Enabling";"2021-01-09 18:10:28";"N. Dupont-Lasserre";
"1901";"Amandes PREMIUM VRAC- Italie servi par unités de 260g";"";"Product status switched to disable";"2021-01-09 18:04:49";"N. Dupont-Lasserre";
"1920";"Pomme de terre Agata au Kg petit calibre";"";"Product status switched to disable";"2021-01-09 17:57:47";"N. Dupont-Lasserre";
"1422";"Poires Louise Bonne au Kg AR par Echange Paysans";"";"Modification produit";"2021-01-09 16:19:27";"M. Depeyre";
